Source Port,Destination Port,NAT Source Port,NAT Destination Port,Bytes,Bytes Sent,Bytes Received,Packets,Elapsed Time (sec),pkts_sent,pkts_received,Original_Action,Unsupervised_Prediction,Supervised_Prediction,Risk_label
57698,64147,0,0,62,62,0,1,0,1,0,deny,1,1,High Risk
50052,65008,0,0,60,60,0,1,0,1,0,deny,1,1,High Risk
443,52504,0,0,97,97,0,1,0,1,0,deny,1,1,High Risk
58638,5900,0,0,62,62,0,1,0,1,0,deny,0,1,Known Attack
8411,8411,36899,8411,66,66,0,1,30,1,0,allow,1,0,Potential Threat
26900,27017,38373,27017,422,164,258,6,30,3,3,allow,1,0,Potential Threat
53166,61600,0,0,62,62,0,1,0,1,0,deny,1,1,High Risk
63843,445,0,0,66,66,0,1,0,1,0,drop,0,1,Known Attack
64739,53,37126,53,193,102,91,2,30,1,1,allow,0,0,Normal
27005,27015,65142,27015,883,126,757,2,30,1,1,allow,1,0,Potential Threat
55050,443,4346,443,7372,2875,4497,23,61,13,10,allow,1,0,Potential Threat
64393,445,0,0,66,66,0,1,0,1,0,drop,0,1,Known Attack
35058,23,0,0,60,60,0,1,0,1,0,deny,0,1,Known Attack
55178,80,55178,80,374,240,134,7,15,5,2,allow,0,0,Normal
61343,443,57856,443,1784740,34746,1749994,1769,331,357,1412,allow,1,0,Potential Threat
49218,5222,44351,5222,85080,31769,53311,661,1172,305,356,allow,1,0,Potential Threat
37580,443,41939,443,24810,10597,14213,51,123,22,29,allow,1,0,Potential Threat
49882,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
57176,443,31036,443,12844,2619,10225,23,120,10,13,allow,1,0,Potential Threat
50919,443,47767,443,6412,1370,5042,19,129,9,10,allow,1,0,Potential Threat
9323,443,4707,443,26959,1764,25195,42,48,18,24,allow,1,0,Potential Threat
57473,23,0,0,60,60,0,1,0,1,0,deny,0,1,Known Attack
23553,37965,0,0,62,62,0,1,0,1,0,deny,0,1,Known Attack
52264,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
63313,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
25973,26467,0,0,66,66,0,1,0,1,0,deny,0,1,Known Attack
41690,443,19019,443,1478937,62961,1415976,1678,148,649,1029,allow,1,0,Potential Threat
65344,53,52002,53,190,90,100,3,60,2,1,allow,0,0,Normal
55727,53,61818,53,177,94,83,2,30,1,1,allow,0,0,Normal
56866,53,52471,53,194,102,92,2,30,1,1,allow,0,0,Normal
53625,64147,0,0,62,62,0,1,0,1,0,deny,1,1,High Risk
57394,53,17167,53,193,102,91,2,31,1,1,allow,0,0,Normal
64569,53,45660,53,183,94,89,2,30,1,1,allow,0,0,Normal
42963,443,15595,443,7681,4711,2970,36,28,17,19,allow,1,0,Potential Threat
64789,53,51641,53,199,102,97,2,30,1,1,allow,0,0,Normal
50473,123,38470,123,184,94,90,2,30,1,1,allow,0,0,Normal
52110,35411,42303,35411,70,70,0,2,8,2,0,allow,1,0,Potential Threat
20962,22114,0,0,62,62,0,1,0,1,0,deny,0,1,Known Attack
49631,53,0,0,82,82,0,1,30,1,0,allow,0,0,Normal
48305,443,59833,443,572565,17274,555291,546,147,124,422,allow,1,0,Potential Threat
27110,22114,0,0,62,62,0,1,0,1,0,deny,0,1,Known Attack
48886,443,65287,443,8468,2867,5601,23,144,10,13,allow,1,0,Potential Threat
63615,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
64929,53,8681,53,168,86,82,2,31,1,1,allow,0,0,Normal
36924,53,36924,53,257,106,151,2,30,1,1,allow,0,0,Normal
59100,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
62079,30188,0,0,62,62,0,1,0,1,0,deny,0,1,Known Attack
55545,53,1793,53,821,102,719,2,30,1,1,allow,0,0,Normal
50687,443,7518,443,1199,618,581,13,29,6,7,allow,1,0,Potential Threat
33595,23,0,0,60,60,0,1,0,1,0,deny,0,1,Known Attack
65268,53,12409,53,395,107,288,4,46,2,2,allow,0,0,Normal
65383,443,27965,443,839325,38439,800886,1027,94,451,576,allow,1,0,Potential Threat
36816,1812,36816,1812,204,138,66,2,29,1,1,allow,1,0,Potential Threat
443,20087,0,0,83,83,0,1,0,1,0,deny,1,1,High Risk
49821,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
64519,53,52190,53,184,94,90,2,30,1,1,allow,0,0,Normal
65405,53,50341,53,560,104,456,4,43,2,2,allow,0,0,Normal
64585,53,55669,53,210,110,100,2,30,1,1,allow,0,0,Normal
58638,5900,0,0,62,62,0,1,0,1,0,deny,0,1,Known Attack
33245,443,3684,443,7279,2884,4395,28,16,16,12,allow,1,0,Potential Threat
43677,443,54935,443,30090,19982,10108,77,543,41,36,allow,1,0,Potential Threat
56433,53,56287,53,177,94,83,2,30,1,1,allow,0,0,Normal
50208,1688,32119,1688,70,70,0,2,8,2,0,allow,0,0,Normal
57265,53,15033,53,200,102,98,2,30,1,1,allow,0,0,Normal
33809,80,12746,80,1052,612,440,10,15,5,5,allow,1,0,Potential Threat
5859,11392,0,0,66,66,0,1,0,1,0,deny,1,1,High Risk
56872,21247,0,0,74,74,0,1,0,1,0,deny,0,1,Known Attack
53469,44847,0,0,66,66,0,1,0,1,0,deny,0,1,Known Attack
59049,53,37929,53,199,94,105,2,30,1,1,allow,0,0,Normal
6703,21247,0,0,62,62,0,1,0,1,0,deny,1,1,High Risk
37455,50584,0,0,62,62,0,1,0,1,0,deny,0,1,Known Attack
51589,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
62654,35440,0,0,62,62,0,1,0,1,0,deny,0,1,Known Attack
60375,445,0,0,66,66,0,1,0,1,0,drop,0,1,Known Attack
53952,26973,7961,26973,70,70,0,1,4,1,0,allow,1,0,Potential Threat
50471,53,24459,53,168,78,90,2,30,1,1,allow,0,0,Normal
51104,445,0,0,66,66,0,1,0,1,0,drop,0,1,Known Attack
52667,80,52667,80,2011,1422,589,12,48,6,6,allow,0,0,Normal
62586,445,0,0,66,66,0,1,0,1,0,drop,0,1,Known Attack
49281,53,63913,53,251,102,149,2,30,1,1,allow,1,0,Potential Threat
52107,11191,10065,11191,70,70,0,1,4,1,0,allow,1,0,Potential Threat
12878,25174,0,0,146,146,0,1,0,1,0,deny,1,1,High Risk
49746,53,11363,53,236,94,142,2,29,1,1,allow,0,0,Normal
54034,443,22227,443,43491,8521,34970,69,50,34,35,allow,1,0,Potential Threat
25197,1433,0,0,60,60,0,1,0,1,0,deny,0,1,Known Attack
26795,443,14434,443,21804,16558,5246,43,21,24,19,allow,1,0,Potential Threat
55808,53,45901,53,738,86,652,2,31,1,1,allow,0,0,Normal
56433,53,3210,53,177,94,83,2,30,1,1,allow,0,0,Normal
44847,51413,1303,51413,475,150,325,2,1200,1,1,allow,1,0,Potential Threat
58638,5900,0,0,62,62,0,1,0,1,0,deny,0,1,Known Attack
65053,53,65053,53,235,90,145,2,31,1,1,allow,1,0,Potential Threat
49935,53,45170,53,168,86,82,2,30,1,1,allow,0,0,Normal
49351,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
9468,80,22561,80,1835,421,1414,9,15,4,5,allow,1,0,Potential Threat
49624,53,59918,53,293,126,167,2,30,1,1,allow,0,0,Normal
59734,445,0,0,66,66,0,1,0,1,0,drop,0,1,Known Attack
54320,27016,28839,27016,924,924,0,3,30,3,0,allow,1,0,Potential Threat
27321,25174,0,0,146,146,0,1,0,1,0,deny,1,1,High Risk
51880,18468,1087,18468,70,70,0,2,8,2,0,allow,1,0,Potential Threat
64266,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
65040,53,62726,53,176,90,86,2,31,1,1,allow,1,0,Potential Threat
39396,443,4891,443,7531,2720,4811,24,331,13,11,allow,1,0,Potential Threat
63453,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
57242,53,53275,53,184,86,98,2,29,1,1,allow,0,0,Normal
55450,64147,0,0,66,66,0,1,0,1,0,deny,1,1,High Risk
49308,22114,0,0,62,62,0,1,0,1,0,deny,0,1,Known Attack
46980,443,8668,443,7633,5620,2013,31,60,19,12,allow,1,0,Potential Threat
57934,445,0,0,66,66,0,1,0,1,0,drop,0,1,Known Attack
59947,445,0,0,66,66,0,1,0,1,0,drop,0,1,Known Attack
34335,23,0,0,60,60,0,1,0,1,0,deny,0,1,Known Attack
55687,47613,14281,47613,164,70,94,2,5,1,1,allow,1,0,Potential Threat
57987,56125,0,0,90,90,0,1,0,1,0,deny,1,1,High Risk
57790,443,14547,443,6321,3341,2980,19,135,9,10,allow,1,0,Potential Threat
65219,53,52496,53,197,102,95,2,31,1,1,allow,0,0,Normal
64543,50265,0,0,66,66,0,1,0,1,0,deny,1,1,High Risk
53300,37807,0,0,66,66,0,1,0,1,0,deny,0,1,Known Attack
60129,55442,0,0,62,62,0,1,0,1,0,deny,1,1,High Risk
50704,80,8069,80,499,192,307,6,26,4,2,allow,0,0,Normal
55647,53,13562,53,168,86,82,2,31,1,1,allow,0,0,Normal
49125,53,10970,53,168,78,90,2,30,1,1,allow,0,0,Normal
63108,443,56013,443,4609,2177,2432,11,120,6,5,allow,1,0,Potential Threat
55315,53,41500,53,192,98,94,2,31,1,1,allow,0,0,Normal
60409,44739,64818,44739,70,70,0,1,5,1,0,allow,1,0,Potential Threat
1038,37965,0,0,62,62,0,1,0,1,0,deny,1,1,High Risk
49441,443,28685,443,2921276,89544,2831732,3090,63,1086,2004,allow,1,0,Potential Threat
50494,80,52508,80,18059,13615,4444,29,27,16,13,allow,1,0,Potential Threat
49637,53,0,0,86,86,0,1,30,1,0,allow,0,0,Normal
63927,50265,0,0,62,62,0,1,0,1,0,deny,1,1,High Risk
49466,53,24088,53,209,110,99,2,30,1,1,allow,0,0,Normal
59790,44847,0,0,66,66,0,1,0,1,0,deny,0,1,Known Attack
22683,39210,0,0,60,60,0,1,0,1,0,deny,1,1,High Risk
55083,53,43737,53,751,95,656,2,30,1,1,allow,0,0,Normal
65439,53,5065,53,198,94,104,2,30,1,1,allow,0,0,Normal
51324,11392,0,0,66,66,0,1,0,1,0,deny,0,1,Known Attack
52076,28895,29171,28895,66,66,0,1,5,1,0,allow,1,0,Potential Threat
65366,53,65366,53,244,98,146,2,33,1,1,allow,1,0,Potential Threat
55579,53,62219,53,178,94,84,2,30,1,1,allow,0,0,Normal
55070,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
59409,443,2486,443,7775,3174,4601,25,16,11,14,allow,1,0,Potential Threat
42867,443,28433,443,15769,1619,14150,17,137,4,13,allow,1,0,Potential Threat
54990,80,38273,80,9054746,285623,8769123,10474,214,4673,5801,allow,1,0,Potential Threat
58638,5900,0,0,62,62,0,1,0,1,0,deny,0,1,Known Attack
55379,53,3403,53,358,102,256,2,30,1,1,allow,0,0,Normal
64017,53,64345,53,325,103,222,4,45,2,2,allow,1,0,Potential Threat
65516,443,35348,443,451899,13130,438769,463,16,162,301,allow,1,0,Potential Threat
53500,1,0,0,66,66,0,1,0,1,0,deny,0,1,Known Attack
58638,5900,0,0,62,62,0,1,0,1,0,deny,0,1,Known Attack
65430,80,47649,80,306,180,126,6,29,4,2,allow,0,0,Normal
64065,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
65483,53,14095,53,701,88,613,2,31,1,1,allow,0,0,Normal
52587,443,5455,443,6170,918,5252,18,15,10,8,allow,1,0,Potential Threat
46529,80,23858,80,1119,388,731,9,223,5,4,allow,1,0,Potential Threat
60561,53,50880,53,343,86,257,2,30,1,1,allow,0,0,Normal
9480,443,14084,443,6100,777,5323,17,25,9,8,allow,1,0,Potential Threat
59355,51505,0,0,66,66,0,1,0,1,0,deny,0,1,Known Attack
49370,11392,0,0,66,66,0,1,0,1,0,deny,0,1,Known Attack
50387,8080,50387,8080,7241,3224,4017,23,61,14,9,allow,1,0,Potential Threat
28234,36653,45143,36653,64,64,0,1,10,1,0,allow,1,0,Potential Threat
56769,53,51571,53,183,94,89,2,31,1,1,allow,0,0,Normal
56278,52752,0,0,62,62,0,1,0,1,0,deny,0,1,Known Attack
50968,80,19228,80,109660,1992,107668,99,35,20,79,allow,1,0,Potential Threat
41744,37965,0,0,62,62,0,1,0,1,0,deny,0,1,Known Attack
16319,44847,0,0,146,146,0,1,0,1,0,deny,1,1,High Risk
56367,53,52598,53,188,96,92,2,31,1,1,allow,0,0,Normal
62178,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
58359,64147,0,0,72,72,0,1,0,1,0,deny,1,1,High Risk
50720,443,25123,443,6336,1377,4959,19,169,9,10,allow,1,0,Potential Threat
53505,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
49456,445,0,0,66,66,0,1,0,1,0,drop,0,1,Known Attack
53023,443,2353,443,9625,3512,6113,41,92,21,20,allow,1,0,Potential Threat
39888,53,65133,53,168,78,90,2,30,1,1,allow,1,0,Potential Threat
19634,64147,0,0,62,62,0,1,0,1,0,deny,1,1,High Risk
56842,24233,12414,24233,70,70,0,2,8,2,0,allow,1,0,Potential Threat
53128,443,20598,443,14603,4208,10395,39,48,20,19,allow,1,0,Potential Threat
55058,443,16741,443,12435,4022,8413,27,62,15,12,allow,1,0,Potential Threat
59874,443,18993,443,1066,545,521,11,28,5,6,allow,1,0,Potential Threat
49912,80,32939,80,1590,858,732,10,110,6,4,allow,0,0,Normal
55165,53,33843,53,186,95,91,2,31,1,1,allow,0,0,Normal
59920,443,55787,443,3063,1068,1995,12,134,6,6,allow,1,0,Potential Threat
64917,53,41071,53,194,94,100,2,30,1,1,allow,0,0,Normal
64929,53,59059,53,168,86,82,2,30,1,1,allow,0,0,Normal
50799,445,0,0,66,66,0,1,0,1,0,drop,0,1,Known Attack
50848,445,0,0,66,66,0,1,0,1,0,drop,0,1,Known Attack
60594,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
49418,27015,49804,27015,248,78,170,2,30,1,1,allow,1,0,Potential Threat
55616,56205,0,0,66,66,0,1,0,1,0,deny,0,1,Known Attack
65060,35440,0,0,62,62,0,1,0,1,0,deny,1,1,High Risk
57162,443,26306,443,1798,1223,575,13,25,8,5,allow,1,0,Potential Threat
61078,57470,0,0,145,145,0,1,0,1,0,deny,1,1,High Risk
57345,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
60948,53,22265,53,168,78,90,2,30,1,1,allow,0,0,Normal
9420,443,29951,443,9308,2125,7183,27,34,13,14,allow,1,0,Potential Threat
52257,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
63463,53,56932,53,199,86,113,2,29,1,1,allow,0,0,Normal
52326,443,52326,443,5433,2251,3182,23,86,12,11,allow,1,0,Potential Threat
14869,44847,0,0,62,62,0,1,0,1,0,deny,1,1,High Risk
12668,42707,0,0,62,62,0,1,0,1,0,deny,1,1,High Risk
48223,5222,8848,5222,14939,1037,13902,35,579,11,24,allow,1,0,Potential Threat
42898,443,46834,443,4999,2845,2154,41,87,22,19,allow,1,0,Potential Threat
25857,57354,0,0,145,145,0,1,0,1,0,deny,1,1,High Risk
41628,15000,25474,15000,130,70,60,2,6,1,1,allow,1,0,Potential Threat
65514,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
55828,443,52104,443,5278,1026,4252,20,15,11,9,allow,1,0,Potential Threat
65477,53,48091,53,183,94,89,2,30,1,1,allow,0,0,Normal
64001,53,52493,53,183,94,89,2,29,1,1,allow,0,0,Normal
60709,443,60709,443,1092,645,447,10,34,6,4,allow,1,0,Potential Threat
9264,80,28949,80,318,192,126,6,26,4,2,allow,1,0,Potential Threat
50806,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
49917,53,29420,53,209,110,99,2,29,1,1,allow,0,0,Normal
56629,80,58427,80,234,234,0,4,12,4,0,allow,0,0,Normal
64265,53,25534,53,550,133,417,4,47,2,2,allow,0,0,Normal
58436,443,57353,443,18290,3012,15278,46,136,24,22,allow,1,0,Potential Threat
65079,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
58253,25174,0,0,146,146,0,1,0,1,0,deny,1,1,High Risk
46159,443,12485,443,124567,6787,117780,175,263,82,93,allow,1,0,Potential Threat
58638,5900,0,0,62,62,0,1,0,1,0,deny,0,1,Known Attack
49339,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
58673,443,8091,443,3330,737,2593,10,121,5,5,allow,1,0,Potential Threat
37965,1025,42195,1025,158,158,0,1,1200,1,0,allow,1,0,Potential Threat
53583,15354,6378,15354,70,70,0,2,7,2,0,allow,1,0,Potential Threat
52989,53,36046,53,406,94,312,2,30,1,1,allow,0,0,Normal
10306,44847,0,0,66,66,0,1,0,1,0,deny,1,1,High Risk
21133,41620,37961,41620,150,150,0,1,1199,1,0,allow,1,0,Potential Threat
50795,443,7705,443,18444,12288,6156,36,149,20,16,allow,1,0,Potential Threat
62820,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
59097,2767,0,0,66,66,0,1,0,1,0,deny,0,1,Known Attack
49944,80,31108,80,3695,550,3145,12,15,6,6,allow,0,0,Normal
59038,53,59038,53,832,106,726,2,30,1,1,allow,0,0,Normal
54395,445,0,0,66,66,0,1,0,1,0,drop,0,1,Known Attack
37586,443,60521,443,499,425,74,4,0,3,1,allow,1,0,Potential Threat
59693,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
50385,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
63945,53,11861,53,216,110,106,2,31,1,1,allow,0,0,Normal
64174,53,47378,53,438,130,308,4,35,2,2,allow,0,0,Normal
51756,53,33754,53,168,78,90,2,30,1,1,allow,0,0,Normal
50018,53,63073,53,350,91,259,4,41,2,2,allow,1,0,Potential Threat
55142,26467,0,0,66,66,0,1,0,1,0,deny,0,1,Known Attack
62792,53,0,0,88,88,0,1,0,1,0,deny,0,1,Known Attack
51946,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
55260,53,54111,53,183,94,89,2,30,1,1,allow,0,0,Normal
61637,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
51843,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
57093,26467,0,0,66,66,0,1,0,1,0,deny,0,1,Known Attack
56066,53,20182,53,212,110,102,2,30,1,1,allow,0,0,Normal
51566,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
60896,53,29321,53,168,78,90,2,31,1,1,allow,0,0,Normal
49576,80,6202,80,174140,4942,169198,166,65,47,119,allow,1,0,Potential Threat
53449,445,0,0,66,66,0,1,0,1,0,drop,0,1,Known Attack
54968,53,59116,53,199,102,97,2,30,1,1,allow,0,0,Normal
45908,33330,0,0,60,60,0,1,0,1,0,deny,0,1,Known Attack
26900,27017,40342,27017,422,164,258,6,30,3,3,allow,1,0,Potential Threat
58863,443,30901,443,4546411,95150,4451261,4312,109,1197,3115,allow,1,0,Potential Threat
64531,53,41084,53,183,94,89,2,30,1,1,allow,0,0,Normal
51534,443,19846,443,262,70,192,5,21,2,3,allow,0,0,Normal
57251,53,30748,53,780,104,676,2,31,1,1,allow,0,0,Normal
58459,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
59088,445,0,0,66,66,0,1,0,1,0,drop,0,1,Known Attack
55206,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
64135,53,50232,53,192,98,94,2,31,1,1,allow,0,0,Normal
59549,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
56062,53,34305,53,196,102,94,2,30,1,1,allow,0,0,Normal
50073,443,27421,443,22729,6539,16190,54,93,27,27,allow,1,0,Potential Threat
39056,22114,0,0,62,62,0,1,0,1,0,deny,0,1,Known Attack
41429,50584,0,0,66,66,0,1,0,1,0,deny,0,1,Known Attack
49233,53,6991,53,819,102,717,2,29,1,1,allow,0,0,Normal
40386,443,23622,443,600,156,444,8,25,2,6,allow,0,0,Normal
63905,19899,5860,19899,312,132,180,6,7,3,3,allow,1,0,Potential Threat
52207,4637,29875,4637,136,136,0,3,14,3,0,allow,1,0,Potential Threat
52980,445,0,0,66,66,0,1,0,1,0,drop,0,1,Known Attack
52663,443,53022,443,4416,1702,2714,19,126,9,10,allow,1,0,Potential Threat
64862,53,23535,53,223,94,129,2,29,1,1,allow,0,0,Normal
51942,443,54861,443,2646,1322,1324,28,36,15,13,allow,1,0,Potential Threat
56213,53,25430,53,168,78,90,2,30,1,1,allow,0,0,Normal
33356,80,44491,80,1658,1344,314,10,15,5,5,allow,1,0,Potential Threat
43215,443,60115,443,9781,3108,6673,28,15,15,13,allow,1,0,Potential Threat
57504,44847,0,0,66,66,0,1,0,1,0,deny,0,1,Known Attack
57307,53,5441,53,177,94,83,2,30,1,1,allow,0,0,Normal
58868,445,0,0,66,66,0,1,0,1,0,drop,0,1,Known Attack
50237,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
36579,30188,0,0,66,66,0,1,0,1,0,deny,0,1,Known Attack
58063,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
63997,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
50584,64368,19845,64368,161,161,0,2,1200,2,0,allow,1,0,Potential Threat
50299,53,31351,53,770,102,668,2,30,1,1,allow,0,0,Normal
11964,53,13321,53,268,94,174,2,30,1,1,allow,0,0,Normal
56014,443,56014,443,4334,1427,2907,19,30,11,8,allow,1,0,Potential Threat
57470,24451,64687,24451,166,166,0,1,1200,1,0,allow,1,0,Potential Threat
2425,23117,0,0,66,66,0,1,0,1,0,deny,1,1,High Risk
54721,22114,0,0,62,62,0,1,0,1,0,deny,0,1,Known Attack
56387,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
52217,22114,0,0,66,66,0,1,0,1,0,deny,0,1,Known Attack
37536,80,9440,80,3565,1020,2545,16,15,9,7,allow,1,0,Potential Threat
38771,443,39867,443,7407,3501,3906,18,15,10,8,allow,1,0,Potential Threat
64566,53,26350,53,194,102,92,2,29,1,1,allow,0,0,Normal
27005,50001,15883,50001,1656,126,1530,4,31,2,2,allow,1,0,Potential Threat
56173,37807,0,0,62,62,0,1,0,1,0,deny,0,1,Known Attack
56314,53,50014,53,183,94,89,2,30,1,1,allow,0,0,Normal
44721,443,28122,443,24317,1518,22799,38,218,16,22,allow,1,0,Potential Threat
56755,445,0,0,66,66,0,1,0,1,0,drop,0,1,Known Attack
59148,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
53456,443,13197,443,25555,2220,23335,44,30,20,24,allow,1,0,Potential Threat
56044,80,25395,80,1515,481,1034,11,16,6,5,allow,0,0,Normal
6881,6881,3673,6881,237,118,119,2,1200,1,1,allow,1,0,Potential Threat
54594,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
59933,80,46618,80,1756,414,1342,12,15,6,6,allow,1,0,Potential Threat
56993,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
62835,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
56395,53,54170,53,199,102,97,2,29,1,1,allow,0,0,Normal
56896,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
49197,30188,0,0,62,62,0,1,0,1,0,deny,0,1,Known Attack
56157,50584,0,0,66,66,0,1,0,1,0,deny,0,1,Known Attack
42379,443,33462,443,1622,1137,485,11,26,7,4,allow,1,0,Potential Threat
57307,53,57558,53,170,87,83,2,31,1,1,allow,0,0,Normal
5222,32859,0,0,66,66,0,1,0,1,0,deny,1,1,High Risk
61711,35440,0,0,66,66,0,1,0,1,0,deny,0,1,Known Attack
58925,25174,0,0,66,66,0,1,0,1,0,deny,0,1,Known Attack
45941,23386,0,0,60,60,0,1,0,1,0,deny,0,1,Known Attack
54280,3385,0,0,60,60,0,1,0,1,0,deny,0,1,Known Attack
58361,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
50928,80,36754,80,875,518,357,10,75,6,4,allow,0,0,Normal
48841,51221,0,0,62,62,0,1,0,1,0,deny,0,1,Known Attack
56415,53,16835,53,740,93,647,2,30,1,1,allow,0,0,Normal
55372,53,7749,53,271,93,178,4,43,2,2,allow,0,0,Normal
7275,9524,0,0,66,66,0,1,0,1,0,deny,0,1,Known Attack
55162,445,0,0,66,66,0,1,0,1,0,drop,0,1,Known Attack
59112,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
52100,80,3260,80,30068,3203,26865,43,35,19,24,allow,1,0,Potential Threat
50604,443,50604,443,4401,1494,2907,19,28,11,8,allow,1,0,Potential Threat
49418,27019,26998,27019,242,78,164,2,30,1,1,allow,1,0,Potential Threat
50511,443,12647,443,6352,1073,5279,22,85,12,10,allow,1,0,Potential Threat
62916,993,58185,993,8832,3647,5185,77,41,35,42,allow,1,0,Potential Threat
37927,50265,0,0,66,66,0,1,0,1,0,deny,0,1,Known Attack
59432,445,0,0,66,66,0,1,0,1,0,drop,0,1,Known Attack
64689,53,47457,53,763,102,661,2,30,1,1,allow,0,0,Normal
6666,2001,0,0,60,60,0,1,0,1,0,deny,0,1,Known Attack
55379,53,30186,53,256,93,163,2,31,1,1,allow,0,0,Normal
55085,443,57915,443,5803,4960,843,19,124,11,8,allow,1,0,Potential Threat
29988,44847,0,0,66,66,0,1,0,1,0,deny,1,1,High Risk
64433,53,29795,53,214,102,112,2,30,1,1,allow,0,0,Normal
56263,445,0,0,66,66,0,1,0,1,0,drop,0,1,Known Attack
59055,11392,0,0,66,66,0,1,0,1,0,deny,0,1,Known Attack
54627,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
52246,52840,54967,52840,258,70,188,4,9,2,2,allow,1,0,Potential Threat
7231,53,7231,53,215,80,135,2,33,1,1,allow,1,0,Potential Threat
3478,61463,0,0,1262,1262,0,1,0,1,0,deny,1,1,High Risk
56588,443,28580,443,10615,5909,4706,28,42,14,14,allow,1,0,Potential Threat
44147,64147,0,0,62,62,0,1,0,1,0,deny,1,1,High Risk
61729,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
43463,443,25009,443,6919,1449,5470,21,186,12,9,allow,1,0,Potential Threat
49421,443,23073,443,301494,6917,294577,306,48,101,205,allow,1,0,Potential Threat
61843,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
19875,30170,0,0,145,145,0,1,0,1,0,deny,1,1,High Risk
58314,445,0,0,66,66,0,1,0,1,0,drop,0,1,Known Attack
55072,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
61159,445,0,0,66,66,0,1,0,1,0,drop,0,1,Known Attack
60222,22114,0,0,66,66,0,1,0,1,0,deny,0,1,Known Attack
57913,443,36692,443,10457,4216,6241,70,194,31,39,allow,1,0,Potential Threat
49171,53,63019,53,301,102,199,2,30,1,1,allow,1,0,Potential Threat
54123,443,54123,443,79652,20710,58942,112,84,58,54,allow,1,0,Potential Threat
36712,53,0,0,139,70,69,2,30,1,1,allow,0,0,Normal
57800,445,0,0,66,66,0,1,0,1,0,drop,0,1,Known Attack
3730,17372,0,0,62,62,0,1,0,1,0,deny,1,1,High Risk
49719,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
55321,53,21988,53,193,102,91,2,31,1,1,allow,0,0,Normal
57020,53,49369,53,738,86,652,2,31,1,1,allow,0,0,Normal
52575,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
63666,445,0,0,66,66,0,1,0,1,0,drop,0,1,Known Attack
64414,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
60481,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
54490,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
55865,53,64490,53,168,86,82,2,30,1,1,allow,1,0,Potential Threat
